,country,year,iso_code,population,gdp,variable,value,energy_source,type,unit,source
96099,Oceania,2014,,39729340.0,,net_elec_imports,0.0,net_elec,elec,terawatt-hours,-
96100,Oceania,2015,,40403644.0,,net_elec_imports,0.0,net_elec,elec,terawatt-hours,-
96101,Oceania,2016,,41101240.0,,net_elec_imports,0.0,net_elec,elec,terawatt-hours,-
96102,Oceania,2017,,41817267.0,,net_elec_imports,0.0,net_elec,elec,terawatt-hours,-
96103,Oceania,2018,,42540030.0,,net_elec_imports,0.0,net_elec,elec,terawatt-hours,-
96104,Oceania,2019,,43278474.0,,net_elec_imports,0.0,net_elec,elec,terawatt-hours,-
96105,Oceania,2020,,43933757.0,,net_elec_imports,0.0,net_elec,elec,terawatt-hours,-
96106,Oceania,2021,,44492065.0,,net_elec_imports,0.0,net_elec,elec,terawatt-hours,-
96107,Oceania,2022,,45038860.0,,net_elec_imports,0.0,net_elec,elec,terawatt-hours,-
96470,South America,2013,,405147963.0,,net_elec_imports,-0.03,net_elec,elec,terawatt-hours,-
96471,South America,2014,,409128901.0,,net_elec_imports,0.08,net_elec,elec,terawatt-hours,-
96472,South America,2015,,413134461.0,,net_elec_imports,-0.03,net_elec,elec,terawatt-hours,-
96473,South America,2016,,417101806.0,,net_elec_imports,0.02,net_elec,elec,terawatt-hours,-
96474,South America,2017,,420982650.0,,net_elec_imports,0.52,net_elec,elec,terawatt-hours,-
96475,South America,2018,,424740741.0,,net_elec_imports,0.11,net_elec,elec,terawatt-hours,-
96476,South America,2019,,428318218.0,,net_elec_imports,-1.43,net_elec,elec,terawatt-hours,-
96477,South America,2020,,431530105.0,,net_elec_imports,0.15,net_elec,elec,terawatt-hours,-
96478,South America,2021,,434254167.0,,net_elec_imports,1.09,net_elec,elec,terawatt-hours,-
96479,South America,2022,,436816679.0,,net_elec_imports,2.28,net_elec,elec,terawatt-hours,-
96935,Africa,2013,,1140180888.0,,nuclear_consumption,36.891,nuclear,consumption,terawatt-hours,nuclear
96936,Africa,2014,,1170299297.0,,nuclear_consumption,35.859,nuclear,consumption,terawatt-hours,nuclear
96937,Africa,2015,,1201108186.0,,nuclear_consumption,31.622,nuclear,consumption,terawatt-hours,nuclear
96938,Africa,2016,,1232111820.0,,nuclear_consumption,38.6,nuclear,consumption,terawatt-hours,nuclear
96939,Africa,2017,,1263333997.0,,nuclear_consumption,36.246,nuclear,consumption,terawatt-hours,nuclear
96940,Africa,2018,,1295265310.0,,nuclear_consumption,29.4,nuclear,consumption,terawatt-hours,nuclear
96941,Africa,2019,,1327701380.0,,nuclear_consumption,33.521,nuclear,consumption,terawatt-hours,nuclear
96942,Africa,2020,,1360677453.0,,nuclear_consumption,24.957,nuclear,consumption,terawatt-hours,nuclear
96943,Africa,2021,,1393676724.0,,nuclear_consumption,31.023,nuclear,consumption,terawatt-hours,nuclear
96944,Africa,2022,,1426736614.0,,nuclear_consumption,25.268,nuclear,consumption,terawatt-hours,nuclear
97018,Antarctica,2013,ATA,,,nuclear_consumption,,nuclear,consumption,terawatt-hours,nuclear
97019,Antarctica,2014,ATA,,,nuclear_consumption,,nuclear,consumption,terawatt-hours,nuclear
97020,Antarctica,2015,ATA,,,nuclear_consumption,,nuclear,consumption,terawatt-hours,nuclear
97021,Antarctica,2016,ATA,,,nuclear_consumption,,nuclear,consumption,terawatt-hours,nuclear
97022,Antarctica,2017,ATA,,,nuclear_consumption,,nuclear,consumption,terawatt-hours,nuclear
97023,Antarctica,2018,ATA,,,nuclear_consumption,,nuclear,consumption,terawatt-hours,nuclear
97024,Antarctica,2019,ATA,,,nuclear_consumption,,nuclear,consumption,terawatt-hours,nuclear
97025,Antarctica,2020,ATA,,,nuclear_consumption,,nuclear,consumption,terawatt-hours,nuclear
97026,Antarctica,2021,ATA,,,nuclear_consumption,,nuclear,consumption,terawatt-hours,nuclear
97067,Asia,2013,,4365286895.0,,nuclear_consumption,917.22,nuclear,consumption,terawatt-hours,nuclear
97068,Asia,2014,,4412496398.0,,nuclear_consumption,982.412,nuclear,consumption,terawatt-hours,nuclear
97069,Asia,2015,,4458250376.0,,nuclear_consumption,1100.937,nuclear,consumption,terawatt-hours,nuclear
97070,Asia,2016,,4502955714.0,,nuclear_consumption,1224.212,nuclear,consumption,terawatt-hours,nuclear
97071,Asia,2017,,4547095064.0,,nuclear_consumption,1284.937,nuclear,consumption,terawatt-hours,nuclear
97072,Asia,2018,,4588802751.0,,nuclear_consumption,1428.219,nuclear,consumption,terawatt-hours,nuclear
97073,Asia,2019,,4627738749.0,,nuclear_consumption,1658.125,nuclear,consumption,terawatt-hours,nuclear
97074,Asia,2020,,4663086623.0,,nuclear_consumption,1677.681,nuclear,consumption,terawatt-hours,nuclear
97075,Asia,2021,,4693332132.0,,nuclear_consumption,1833.552,nuclear,consumption,terawatt-hours,nuclear
97076,Asia,2022,,4721383370.0,,nuclear_consumption,1919.69,nuclear,consumption,terawatt-hours,nuclear
97739,Europe,2013,,741180502.0,,nuclear_consumption,3030.431,nuclear,consumption,terawatt-hours,nuclear
97740,Europe,2014,,742190861.0,,nuclear_consumption,3049.9,nuclear,consumption,terawatt-hours,nuclear
97741,Europe,2015,,743294457.0,,nuclear_consumption,3006.64,nuclear,consumption,terawatt-hours,nuclear
97742,Europe,2016,,744516175.0,,nuclear_consumption,2924.755,nuclear,consumption,terawatt-hours,nuclear
97743,Europe,2017,,745657647.0,,nuclear_consumption,2908.824,nuclear,consumption,terawatt-hours,nuclear
97744,Europe,2018,,746577709.0,,nuclear_consumption,2895.279,nuclear,consumption,terawatt-hours,nuclear
97745,Europe,2019,,747418251.0,,nuclear_consumption,2880.352,nuclear,consumption,terawatt-hours,nuclear
97746,Europe,2020,,747462669.0,,nuclear_consumption,2644.26,nuclear,consumption,terawatt-hours,nuclear
97747,Europe,2021,,746417727.0,,nuclear_consumption,2788.444,nuclear,consumption,terawatt-hours,nuclear
97748,Europe,2022,,744806995.0,,nuclear_consumption,2428.106,nuclear,consumption,terawatt-hours,nuclear
98738,North America,2013,,560056144.0,,nuclear_consumption,2471.626,nuclear,consumption,terawatt-hours,nuclear
98739,North America,2014,,565486685.0,,nuclear_consumption,2483.523,nuclear,consumption,terawatt-hours,nuclear
98740,North America,2015,,570726015.0,,nuclear_consumption,2459.641,nuclear,consumption,terawatt-hours,nuclear
98741,North America,2016,,576008328.0,,nuclear_consumption,2464.551,nuclear,consumption,terawatt-hours,nuclear
98742,North America,2017,,581258143.0,,nuclear_consumption,2448.531,nuclear,consumption,terawatt-hours,nuclear
98743,North America,2018,,585864285.0,,nuclear_consumption,2445.27,nuclear,consumption,terawatt-hours,nuclear
98744,North America,2019,,590497015.0,,nuclear_consumption,2437.632,nuclear,consumption,terawatt-hours,nuclear
98745,North America,2020,,594263186.0,,nuclear_consumption,2369.324,nuclear,consumption,terawatt-hours,nuclear
98746,North America,2021,,597123384.0,,nuclear_consumption,2321.593,nuclear,consumption,terawatt-hours,nuclear
98747,North America,2022,,600323657.0,,nuclear_consumption,2275.7,nuclear,consumption,terawatt-hours,nuclear
98867,Oceania,2013,,39057783.0,,nuclear_consumption,0.0,nuclear,consumption,terawatt-hours,nuclear
98868,Oceania,2014,,39729340.0,,nuclear_consumption,0.0,nuclear,consumption,terawatt-hours,nuclear
98869,Oceania,2015,,40403644.0,,nuclear_consumption,0.0,nuclear,consumption,terawatt-hours,nuclear
98870,Oceania,2016,,41101240.0,,nuclear_consumption,0.0,nuclear,consumption,terawatt-hours,nuclear
98871,Oceania,2017,,41817267.0,,nuclear_consumption,0.0,nuclear,consumption,terawatt-hours,nuclear
98872,Oceania,2018,,42540030.0,,nuclear_consumption,0.0,nuclear,consumption,terawatt-hours,nuclear
98873,Oceania,2019,,43278474.0,,nuclear_consumption,0.0,nuclear,consumption,terawatt-hours,nuclear
98874,Oceania,2020,,43933757.0,,nuclear_consumption,0.0,nuclear,consumption,terawatt-hours,nuclear
98875,Oceania,2021,,44492065.0,,nuclear_consumption,0.0,nuclear,consumption,terawatt-hours,nuclear
98876,Oceania,2022,,45038860.0,,nuclear_consumption,0.0,nuclear,consumption,terawatt-hours,nuclear
99239,South America,2013,,405147963.0,,nuclear_consumption,56.639,nuclear,consumption,terawatt-hours,nuclear
99240,South America,2014,,409128901.0,,nuclear_consumption,54.313,nuclear,consumption,terawatt-hours,nuclear
99241,South America,2015,,413134461.0,,nuclear_consumption,56.265,nuclear,consumption,terawatt-hours,nuclear
99242,South America,2016,,417101806.0,,nuclear_consumption,62.037,nuclear,consumption,terawatt-hours,nuclear
99243,South America,2017,,420982650.0,,nuclear_consumption,55.741,nuclear,consumption,terawatt-hours,nuclear
99244,South America,2018,,424740741.0,,nuclear_consumption,57.24,nuclear,consumption,terawatt-hours,nuclear
99245,South America,2019,,428318218.0,,nuclear_consumption,62.151,nuclear,consumption,terawatt-hours,nuclear
99246,South America,2020,,431530105.0,,nuclear_consumption,60.644,nuclear,consumption,terawatt-hours,nuclear
99247,South America,2021,,434254167.0,,nuclear_consumption,62.458,nuclear,consumption,terawatt-hours,nuclear
99248,South America,2022,,436816679.0,,nuclear_consumption,55.11,nuclear,consumption,terawatt-hours,nuclear
99704,Africa,2013,,1140180888.0,,nuclear_elec_per_capita,12.375,nuclear,elec,kilowatt-hours,nuclear
99705,Africa,2014,,1170299297.0,,nuclear_elec_per_capita,11.783,nuclear,elec,kilowatt-hours,nuclear
99706,Africa,2015,,1201108186.0,,nuclear_elec_per_capita,10.191,nuclear,elec,kilowatt-hours,nuclear
99707,Africa,2016,,1232111820.0,,nuclear_elec_per_capita,12.199,nuclear,elec,kilowatt-hours,nuclear
99708,Africa,2017,,1263333997.0,,nuclear_elec_per_capita,11.232,nuclear,elec,kilowatt-hours,nuclear
99709,Africa,2018,,1295265310.0,,nuclear_elec_per_capita,8.94,nuclear,elec,kilowatt-hours,nuclear
99710,Africa,2019,,1327701380.0,,nuclear_elec_per_capita,9.98,nuclear,elec,kilowatt-hours,nuclear
99711,Africa,2020,,1360677453.0,,nuclear_elec_per_capita,7.276,nuclear,elec,kilowatt-hours,nuclear
99712,Africa,2021,,1393676724.0,,nuclear_elec_per_capita,8.861,nuclear,elec,kilowatt-hours,nuclear
99713,Africa,2022,,1426736614.0,,nuclear_elec_per_capita,7.079,nuclear,elec,kilowatt-hours,nuclear
99787,Antarctica,2013,ATA,,,nuclear_elec_per_capita,,nuclear,elec,kilowatt-hours,nuclear
99788,Antarctica,2014,ATA,,,nuclear_elec_per_capita,,nuclear,elec,kilowatt-hours,nuclear
99789,Antarctica,2015,ATA,,,nuclear_elec_per_capita,,nuclear,elec,kilowatt-hours,nuclear
99790,Antarctica,2016,ATA,,,nuclear_elec_per_capita,,nuclear,elec,kilowatt-hours,nuclear
99791,Antarctica,2017,ATA,,,nuclear_elec_per_capita,,nuclear,elec,kilowatt-hours,nuclear
99792,Antarctica,2018,ATA,,,nuclear_elec_per_capita,,nuclear,elec,kilowatt-hours,nuclear
99793,Antarctica,2019,ATA,,,nuclear_elec_per_capita,,nuclear,elec,kilowatt-hours,nuclear
99794,Antarctica,2020,ATA,,,nuclear_elec_per_capita,,nuclear,elec,kilowatt-hours,nuclear
99795,Antarctica,2021,ATA,,,nuclear_elec_per_capita,,nuclear,elec,kilowatt-hours,nuclear
99836,Asia,2013,,4365286895.0,,nuclear_elec_per_capita,80.329,nuclear,elec,kilowatt-hours,nuclear
99837,Asia,2014,,4412496398.0,,nuclear_elec_per_capita,85.582,nuclear,elec,kilowatt-hours,nuclear
99838,Asia,2015,,4458250376.0,,nuclear_elec_per_capita,95.517,nuclear,elec,kilowatt-hours,nuclear
99839,Asia,2016,,4502955714.0,,nuclear_elec_per_capita,105.822,nuclear,elec,kilowatt-hours,nuclear
99840,Asia,2017,,4547095064.0,,nuclear_elec_per_capita,110.607,nuclear,elec,kilowatt-hours,nuclear
99841,Asia,2018,,4588802751.0,,nuclear_elec_per_capita,122.566,nuclear,elec,kilowatt-hours,nuclear
99842,Asia,2019,,4627738749.0,,nuclear_elec_per_capita,141.59,nuclear,elec,kilowatt-hours,nuclear
99843,Asia,2020,,4663086623.0,,nuclear_elec_per_capita,142.734,nuclear,elec,kilowatt-hours,nuclear
99844,Asia,2021,,4693332132.0,,nuclear_elec_per_capita,155.565,nuclear,elec,kilowatt-hours,nuclear
99845,Asia,2022,,4721383370.0,,nuclear_elec_per_capita,162.482,nuclear,elec,kilowatt-hours,nuclear
100508,Europe,2013,,741180502.0,,nuclear_elec_per_capita,1563.114,nuclear,elec,kilowatt-hours,nuclear
100509,Europe,2014,,742190861.0,,nuclear_elec_per_capita,1580.496,nuclear,elec,kilowatt-hours,nuclear
100510,Europe,2015,,743294457.0,,nuclear_elec_per_capita,1564.952,nuclear,elec,kilowatt-hours,nuclear
100511,Europe,2016,,744516175.0,,nuclear_elec_per_capita,1529.033,nuclear,elec,kilowatt-hours,nuclear
100512,Europe,2017,,745657647.0,,nuclear_elec_per_capita,1527.296,nuclear,elec,kilowatt-hours,nuclear
100513,Europe,2018,,746577709.0,,nuclear_elec_per_capita,1528.963,nuclear,elec,kilowatt-hours,nuclear
100514,Europe,2019,,747418251.0,,nuclear_elec_per_capita,1525.157,nuclear,elec,kilowatt-hours,nuclear
100515,Europe,2020,,747462669.0,,nuclear_elec_per_capita,1405.1,nuclear,elec,kilowatt-hours,nuclear
100516,Europe,2021,,746417727.0,,nuclear_elec_per_capita,1488.911,nuclear,elec,kilowatt-hours,nuclear
100517,Europe,2022,,744806995.0,,nuclear_elec_per_capita,1304.204,nuclear,elec,kilowatt-hours,nuclear
101507,North America,2013,,560056144.0,,nuclear_elec_per_capita,1613.303,nuclear,elec,kilowatt-hours,nuclear
101508,North America,2014,,565486685.0,,nuclear_elec_per_capita,1615.228,nuclear,elec,kilowatt-hours,nuclear
101509,North America,2015,,570726015.0,,nuclear_elec_per_capita,1594.215,nuclear,elec,kilowatt-hours,nuclear
101510,North America,2016,,576008328.0,,nuclear_elec_per_capita,1591.956,nuclear,elec,kilowatt-hours,nuclear
101511,North America,2017,,581258143.0,,nuclear_elec_per_capita,1576.632,nuclear,elec,kilowatt-hours,nuclear
101512,North America,2018,,585864285.0,,nuclear_elec_per_capita,1571.456,nuclear,elec,kilowatt-hours,nuclear
101513,North America,2019,,590497015.0,,nuclear_elec_per_capita,1559.855,nuclear,elec,kilowatt-hours,nuclear
101514,North America,2020,,594263186.0,,nuclear_elec_per_capita,1512.074,nuclear,elec,kilowatt-hours,nuclear
101515,North America,2021,,597123384.0,,nuclear_elec_per_capita,1479.677,nuclear,elec,kilowatt-hours,nuclear
101516,North America,2022,,600323657.0,,nuclear_elec_per_capita,1447.602,nuclear,elec,kilowatt-hours,nuclear
101636,Oceania,2013,,39057783.0,,nuclear_elec_per_capita,0.0,nuclear,elec,kilowatt-hours,nuclear
101637,Oceania,2014,,39729340.0,,nuclear_elec_per_capita,0.0,nuclear,elec,kilowatt-hours,nuclear
101638,Oceania,2015,,40403644.0,,nuclear_elec_per_capita,0.0,nuclear,elec,kilowatt-hours,nuclear
101639,Oceania,2016,,41101240.0,,nuclear_elec_per_capita,0.0,nuclear,elec,kilowatt-hours,nuclear
101640,Oceania,2017,,41817267.0,,nuclear_elec_per_capita,0.0,nuclear,elec,kilowatt-hours,nuclear
101641,Oceania,2018,,42540030.0,,nuclear_elec_per_capita,0.0,nuclear,elec,kilowatt-hours,nuclear
101642,Oceania,2019,,43278474.0,,nuclear_elec_per_capita,0.0,nuclear,elec,kilowatt-hours,nuclear
101643,Oceania,2020,,43933757.0,,nuclear_elec_per_capita,0.0,nuclear,elec,kilowatt-hours,nuclear
101644,Oceania,2021,,44492065.0,,nuclear_elec_per_capita,0.0,nuclear,elec,kilowatt-hours,nuclear
101645,Oceania,2022,,45038860.0,,nuclear_elec_per_capita,0.0,nuclear,elec,kilowatt-hours,nuclear
102008,South America,2013,,405147963.0,,nuclear_elec_per_capita,53.462,nuclear,elec,kilowatt-hours,nuclear
102009,South America,2014,,409128901.0,,nuclear_elec_per_capita,51.06,nuclear,elec,kilowatt-hours,nuclear
102010,South America,2015,,413134461.0,,nuclear_elec_per_capita,52.695,nuclear,elec,kilowatt-hours,nuclear
102011,South America,2016,,417101806.0,,nuclear_elec_per_capita,57.876,nuclear,elec,kilowatt-hours,nuclear
102012,South America,2017,,420982650.0,,nuclear_elec_per_capita,51.855,nuclear,elec,kilowatt-hours,nuclear
102013,South America,2018,,424740741.0,,nuclear_elec_per_capita,53.068,nuclear,elec,kilowatt-hours,nuclear
102014,South America,2019,,428318218.0,,nuclear_elec_per_capita,57.364,nuclear,elec,kilowatt-hours,nuclear
102015,South America,2020,,431530105.0,,nuclear_elec_per_capita,55.755,nuclear,elec,kilowatt-hours,nuclear
102016,South America,2021,,434254167.0,,nuclear_elec_per_capita,57.271,nuclear,elec,kilowatt-hours,nuclear
102017,South America,2022,,436816679.0,,nuclear_elec_per_capita,50.433,nuclear,elec,kilowatt-hours,nuclear
102473,Africa,2013,,1140180888.0,,nuclear_electricity,14.11,nuclear,electricity,terawatt-hours,nuclear
102474,Africa,2014,,1170299297.0,,nuclear_electricity,13.79,nuclear,electricity,terawatt-hours,nuclear
102475,Africa,2015,,1201108186.0,,nuclear_electricity,12.24,nuclear,electricity,terawatt-hours,nuclear
102476,Africa,2016,,1232111820.0,,nuclear_electricity,15.03,nuclear,electricity,terawatt-hours,nuclear
102477,Africa,2017,,1263333997.0,,nuclear_electricity,14.19,nuclear,electricity,terawatt-hours,nuclear
102478,Africa,2018,,1295265310.0,,nuclear_electricity,11.58,nuclear,electricity,terawatt-hours,nuclear
102479,Africa,2019,,1327701380.0,,nuclear_electricity,13.25,nuclear,electricity,terawatt-hours,nuclear
102480,Africa,2020,,1360677453.0,,nuclear_electricity,9.9,nuclear,electricity,terawatt-hours,nuclear
102481,Africa,2021,,1393676724.0,,nuclear_electricity,12.35,nuclear,electricity,terawatt-hours,nuclear
102482,Africa,2022,,1426736614.0,,nuclear_electricity,10.1,nuclear,electricity,terawatt-hours,nuclear
102556,Antarctica,2013,ATA,,,nuclear_electricity,,nuclear,electricity,terawatt-hours,nuclear
102557,Antarctica,2014,ATA,,,nuclear_electricity,,nuclear,electricity,terawatt-hours,nuclear
102558,Antarctica,2015,ATA,,,nuclear_electricity,,nuclear,electricity,terawatt-hours,nuclear
102559,Antarctica,2016,ATA,,,nuclear_electricity,,nuclear,electricity,terawatt-hours,nuclear
102560,Antarctica,2017,ATA,,,nuclear_electricity,,nuclear,electricity,terawatt-hours,nuclear
102561,Antarctica,2018,ATA,,,nuclear_electricity,,nuclear,electricity,terawatt-hours,nuclear
102562,Antarctica,2019,ATA,,,nuclear_electricity,,nuclear,electricity,terawatt-hours,nuclear
102563,Antarctica,2020,ATA,,,nuclear_electricity,,nuclear,electricity,terawatt-hours,nuclear
102564,Antarctica,2021,ATA,,,nuclear_electricity,,nuclear,electricity,terawatt-hours,nuclear
102605,Asia,2013,,4365286895.0,,nuclear_electricity,350.66,nuclear,electricity,terawatt-hours,nuclear
102606,Asia,2014,,4412496398.0,,nuclear_electricity,377.63,nuclear,electricity,terawatt-hours,nuclear
102607,Asia,2015,,4458250376.0,,nuclear_electricity,425.84,nuclear,electricity,terawatt-hours,nuclear
102608,Asia,2016,,4502955714.0,,nuclear_electricity,476.51,nuclear,electricity,terawatt-hours,nuclear
102609,Asia,2017,,4547095064.0,,nuclear_electricity,502.94,nuclear,electricity,terawatt-hours,nuclear
102610,Asia,2018,,4588802751.0,,nuclear_electricity,562.43,nuclear,electricity,terawatt-hours,nuclear
102611,Asia,2019,,4627738749.0,,nuclear_electricity,655.24,nuclear,electricity,terawatt-hours,nuclear
